N,drug_name,event_name,drug_id,event_id,comment
-1,Simvastatin: Simvastatin,Gingival bleeding: Bleeding gums (finding),1539403,86276007,
-1,Folic acid: Folic Acid,Muscle spasms: Cramp (finding)|Cramp of muscle of bilateral lower limbs (finding)|Cramp in lower leg associated with rest (finding)|Spasm (finding)|Cramp in lower limb (finding)|Spasm of back muscles (finding),19111620,55300003|15639921000119107|102549009|45352006|449917004|203095000,
-1,Clindamycin: Clindamycin,Oral pain: Sore mouth (finding)|Painful mouth (finding),997881,162011005|102616008,
-1,Escitalopram: Escitalopram,Haematochezia: Hematochezia (finding),715939,405729008,
-1,Etoricoxib: etoricoxib,Sleep disorder: Dyssomnia (disorder)|Sleep disorder (disorder),19011355,44186003|39898005,
-1,Risperidone: Risperidone,Muscle spasticity: Lower limb spasticity (finding)|Spasticity (finding),735979,394679006|221360009,
-1,Miconazole: Miconazole,Epistaxis: Bleeding from nose (finding),907879,249366005,
-1,Ondansetron: Ondansetron,Blister: Blister of skin AND/OR mucosa (disorder)|Vesicle (morphologic abnormality),1000560,417237009|82515000,
-1,Folic acid: Folic Acid,Confusional state: Confusional state (disorder)|Delirium (disorder)|Clouded consciousness (finding),19111620,286933003|2776000|40917007,
-1,Bisoprolol: Bisoprolol,Dysphonia: Change in voice (finding)|Hoarse (finding)|Dysphonia (disorder),1338005,274657005|50219008|16617009,
-1,Etoricoxib: etoricoxib,Hot flush: Flushing (disorder),19011355,238810007,
-1,Iron: Iron,Pain in jaw: Jaw pain (finding),1360067,274667000,
-1,Bromazepam: Bromazepam,Hypoaesthesia: Numbness of face (finding)|Numbness of lower limb (finding)|Numbness of upper limb (finding)|Hypesthesia (finding)|Numbness of hand (finding)|Numbness (finding)|Numbness of finger (finding)|Numbness of limbs (finding)|Numbness of foot (finding),19030353,309557009|309537005|298753001|397974008|309521004|44077006|309536001|310501001|309538000,
-1,Bisoprolol: Bisoprolol,Joint swelling: Swelling of knee joint (finding)|Swollen ankle (finding)|Joint swelling (finding),1338005,299322007|267039000|271771009,
-1,Isoniazid: isoniazid,Skin reaction: Skin reaction (observable entity)|Finding of skin reaction (finding),1782521,251348006|366667001,
-1,Bisoprolol: Bisoprolol,Flatulence: Passing flatus (finding),1338005,249504006,
-1,Zuclopenthixol: Zuclopenthixol,Vision blurred: Problem of visual accommodation (finding)|Blurring of visual image (finding)|Hazy vision (disorder),19010886,55891002|111516008|246636008,
-1,Escitalopram: Escitalopram,Nasal congestion: Nasal congestion (finding),715939,68235000,
-1,Rivaroxaban: rivaroxaban,Nocturia: Nocturia (finding),40241331,139394000,
-1,Anagrelide: anagrelide,Fatigue: Tired (finding)|Asthenia (finding)|Chronic fatigue syndrome (disorder)|Fatigue (finding)|Tired all the time (finding)|Exhaustion (finding),1381253,224960004|13791008|52702003|84229001|267032009|60119000,
-1,Pantoprazole: pantoprazole,Skin burning sensation: Burning sensation of skin (finding),948078,762397008,
-1,Pantoprazole: pantoprazole,Eye swelling: Swelling of structure of eye (finding),948078,45177002,
-1,Ramipril: Ramipril,Skin discolouration: Discoloration of skin (finding),1334456,3253007,
-1,Fluoxetine: Fluoxetine,Head discomfort: Headache (finding),755695,25064002,
-1,Pyrazinamide: Pyrazinamide,Deafness: Low frequency deafness (disorder)|Complete deafness (disorder)|Deafness symptom (disorder)|High frequency deafness (disorder)|Toxic deafness (disorder)|Hearing loss (disorder),1759455,42538001|8531006|272033007|232326009|37635004|15188001,
-1,Oxazepam: Oxazepam,Feeling abnormal: Feeling abnormal (finding)|Muzzy headed (finding)|Feeling bad (finding)|Malaise (finding),724816,788375006|248224004|225013001|367391008,
-1,Escitalopram: Escitalopram,Rhinorrhoea: Nasal discharge (finding),715939,64531003,
-1,Quinine: Quinine,Dyspepsia: Heartburn (finding)|Indigestion (finding)|Abnormal digestive tract function (finding),1760616,16331000|162031009|61578001,
-1,Carboplatin: Carboplatin,Lacrimation increased: Watery eye (finding),1344905,420103007,
-1,Levonorgestrel: Levonorgestrel,Initial insomnia: Initial insomnia (disorder),1589505,59050008,
-1,Cefuroxime: Cefuroxime,Inflammation: Inflammatory morphology (morphologic abnormality)|Focal inflammation (morphologic abnormality),1778162,409774005|103625009,
-1,Oxazepam: Oxazepam,Decreased appetite: Decrease in appetite (finding)|Loss of appetite (finding),724816,64379006|79890006,
-1,Metformin: Metformin,Abdominal pain lower: Lower abdominal pain (finding),1503297,54586004,
-1,Azathioprine: Azathioprine,Musculoskeletal pain: Pain in buttock (finding)|Musculoskeletal pain (finding),19014878,279043006|279069000,
-1,Cetirizine: Cetirizine,Skin exfoliation: Scaly skin (finding)|Peeling of skin (finding),1149196,271761007|271767006,
-1,Buprenorphine: Buprenorphine,Wound: Open wound (disorder)|Wound (disorder),1133201,125643001|416462003,
-1,Fentanyl: Fentanyl,Status epilepticus: Status epilepticus (disorder),1154029,230456007,
-1,Meropenem: meropenem,Infection: Infectious disease (disorder),1709170,40733004,
-1,Tramadol: Tramadol,Peripheral coldness: Cold extremity (finding),1103314,771542000,
-1,Enalapril: Enalapril,Productive cough: Does expectorate (finding)|Sputum - symptom (finding)|Sputum finding (finding)|Productive cough (finding),1341927,289119003|248596009|248595008|28743005,
-1,Simvastatin: Simvastatin,Productive cough: Does expectorate (finding)|Sputum - symptom (finding)|Sputum finding (finding)|Productive cough (finding),1539403,289119003|248596009|248595008|28743005,
-1,Amoxicillin: Amoxicillin,Skin irritation: Skin irritation (finding),1713332,367466007,
-1,Iron: Iron,Nasal congestion: Nasal congestion (finding),1360067,68235000,
-1,Isoniazid: isoniazid,Disturbance in attention: Disturbance of attention (finding)|Unable to concentrate (finding),1782521,76039005|60032008,
-1,Ceftriaxone: Ceftriaxone,Skin lesion: Skin lesion (disorder),1777806,95324001,
-1,Tramadol: Tramadol,Petechiae: Petechiae (finding)|Petechiae of skin (disorder),1103314,271813007|423716004,
-1,Ciprofloxacin: Ciprofloxacin,Sneezing: Sneezing (finding),1797513,76067001,
-1,Fluoxetine: Fluoxetine,Rash papular: Papular eruption (disorder),755695,271757001,
-1,Streptomycin: Streptomycin,Sudden hearing loss: Sudden hearing loss (disorder),1836191,79471008,
-1,Clobetasol: Clobetasol,Rosacea: Rosacea (disorder),998415,398909004,
-1,Lithium: Lithium,Psychomotor retardation: Motor retardation (finding),19124477,398991009,
-1,Zuclopenthixol: Zuclopenthixol,Hyperthermia: Body temperature above reference range (finding),19010886,50177009,
-1,Terlipressin: terlipressin,Arrhythmia: Cardiac arrhythmia (disorder),19119253,698247007,
-1,Sulfur hexafluoride: Sulfur Hexafluoride,Cold sweat: Cold sweat (finding)|Clammy skin (finding),45892833,83547004|102598000,
-1,Dexketoprofen: Dexketoprofen,Laryngeal oedema: Edema of larynx (disorder)|Edema of glottis (disorder),19056874,51599000|111278002,
-1,Lormetazepam: lormetazepam,Disorientation: Disorientated (finding),19007977,62476001,
-1,Phenytoin: Phenytoin,Oral mucosa erosion: Erosion of oral mucosa (disorder),740910,235019006,
-1,Fingolimod: fingolimod,Tracheitis: Tracheitis (disorder),40226579,62994001,
-1,Paclitaxel: Paclitaxel,Administration site extravasation: Injection site extravasation (disorder),1378382,95384003,
-1,Azacitidine: Azacitidine,Skin necrosis: Skin necrosis (disorder),1314865,95347000,
-1,Desogestrel: Desogestrel,Night sweats: Night sweats (finding),1588000,42984000,
-1,Norepinephrine: Norepinephrine,Skin discolouration: Discoloration of skin (finding),1321341,3253007,
-1,Agomelatine: Agomelatine,Panic attack: Panic attack (finding),36878783,225624000,
-1,Mitomycin: Mitomycin,Eczema: Chronic eczema (disorder)|Exacerbation of eczema (disorder)|Eczema (disorder),1389036,44256003|135843006|43116000,
-1,Ivermectin: Ivermectin,Generalised oedema: Anasarca (finding),1784444,442433009,
-1,Acenocoumarol: Acenocoumarol,Hemiplegia: Hemiplegia (disorder),19024063,50582007,
-1,Letrozole: letrozole,Spinal pain: Pain in spine (finding),1315946,48926009,
-1,Cyclopentolate: Cyclopentolate,Balance disorder: Loss of equilibrium (finding)|Impairment of balance (finding)|Unsteadiness present (finding)|Difficulty balancing (finding),910232,89419008|387603000|267084003|282302006,
-1,Lormetazepam: lormetazepam,Speech disorder: Difficulty talking (finding)|Disturbance in speech (finding),19007977,286378009|29164008,
-1,Ivabradine: ivabradine,Dyspnoea exertional: Dyspnea on exertion (finding),46234437,60845006,
-1,Chloroquine: Chloroquine,Mouth ulceration: Ulcer of mouth (disorder),1792515,26284000,
-1,Lamivudine: Lamivudine,Skin hyperpigmentation: Hyperpigmentation of skin (disorder),1704183,49765009,
-1,Methylphenidate: Methylphenidate,Trismus: Trismus (finding)|Temporomandibular joint locking (finding),705944,87866006|298373009,
-1,Fluorouracil: Fluorouracil,Wound dehiscence: Wound dehiscence (finding),955632,225553008,
-1,Naphazoline: Naphazoline,Tachycardia: Tachycardia (finding),914533,3424008,
-1,Azathioprine: Azathioprine,Folliculitis: Folliculitis (disorder),19014878,13600006,
-1,Lymecycline: Lymecycline,Swelling face: Facial swelling (finding),19092353,278528006,
-1,Silodosin: silodosin,Presyncope: Vasovagal syncope (disorder)|Near syncope (disorder),19012925,398665005|427461000,
-1,Fingolimod: fingolimod,Anxiety disorder: Anxiety neurosis (finding)|Anxiety disorder (disorder),40226579,207363009|197480006,
-1,Posaconazole: posaconazole,Mucosal inflammation: Inflammatory disease of mucous membrane (disorder),1704139,95361005,
-1,Cabazitaxel: cabazitaxel,Mucosal inflammation: Inflammatory disease of mucous membrane (disorder),40222431,95361005,
-1,Articaine: Articaine,Loss of consciousness: Loss of consciousness (finding)|Syncope (disorder)|Unconscious (finding),19080512,419045004|271594007|418107008,
-1,Daunorubicin: Daunorubicin,Mouth ulceration: Ulcer of mouth (disorder),1311799,26284000,
-1,Azathioprine: Azathioprine,Varicella: Varicella (disorder),19014878,38907003,
-1,Melphalan: Melphalan,Respiratory tract infection: Respiratory tract infection (disorder),1301267,275498002,
-1,Nimesulide: nimesulide,Dermatitis allergic: Atopic dermatitis (disorder)|Cutaneous hypersensitivity (disorder),19069425,24079001|21626009,
-1,Lacosamide: lacosamide,Delirium: Delirious (finding)|Delirium (disorder),19087394,419567006|2776000,
-1,Levofloxacin: Levofloxacin,Sudden hearing loss: Sudden hearing loss (disorder),1742253,79471008,
-1,Everolimus: everolimus,Anal abscess: Perianal abscess (disorder),19011440,82127005,
-1,Cyclophosphamide: Cyclophosphamide,Paronychia: Paronychia (disorder),1310317,71906005,
-1,Flurbiprofen: Flurbiprofen,Throat irritation: Throat irritation (finding),1156378,162400007,
-1,Ribavirin: Ribavirin,Prostatitis: Prostatitis (disorder)|Chronic prostatitis (disorder)|Acute prostatitis (disorder),1762711,9713002|19905009|79411002,
-1,Amoxicillin: Amoxicillin,Oral fungal infection: Oral mucosal fungal disease (disorder),1713332,235068006,
-1,Candesartan: candesartan,Limb discomfort: Pain in lower limb (finding)|Pain in upper limb (finding)|Pain in limb (finding)|Sensation of heaviness in limbs (finding),1351557,10601006|102556003|90834002|373931001,
-1,Fludarabine: fludarabine,Respiratory tract infection: Respiratory tract infection (disorder),1395557,275498002,
-1,Agomelatine: Agomelatine,Psychotic disorder: Paranoid disorder (disorder)|Psychotic disorder (disorder),36878783,191667009|69322001,
-1,Everolimus: everolimus,Status epilepticus: Status epilepticus (disorder),19011440,230456007,
-1,Lamivudine: Lamivudine,Menstrual disorder: Disorder of menstruation (disorder),1704183,386804004,
-1,Cefepime: cefepime,"Hallucination, visual: Visual hallucinations (finding)",1748975,64269007,
-1,Vancomycin: Vancomycin,Skin erosion: Superficial ulcer of skin (disorder),1707687,93448009,
-1,Azacitidine: Azacitidine,Haemorrhoids: Internal hemorrhoids (disorder)|Hemorrhoids (disorder),1314865,90458007|70153002,
-1,Cycloserine: Cycloserine,Jaundice: Jaundice (finding),1710446,18165001,
-1,Aprepitant: aprepitant,Hypotension: Low blood pressure (disorder),936748,45007003,
-1,Raltegravir: raltegravir,Nightmare: Nightmares (finding)|Unpleasant dream (finding),1712889,419145002|419748005,
-1,Cycloserine: Cycloserine,Speech disorder: Difficulty talking (finding)|Disturbance in speech (finding),1710446,286378009|29164008,
-1,Oxcarbazepine: oxcarbazepine,Aphasia: Word finding difficulty (disorder)|Dysphasia (finding)|Aphasia (finding),718122,229738006|20301004|87486003,
-1,Everolimus: everolimus,Skin infection: Infection of skin and/or subcutaneous tissue (disorder),19011440,19824006,
-1,Aceclofenac: aceclofenac,Mouth ulceration: Ulcer of mouth (disorder),19029393,26284000,
-1,Cycloserine: Cycloserine,Amnesia: Poor short-term memory (finding)|Amnesia (finding),1710446,247592009|48167000,
-1,Clindamycin: Clindamycin,Polyarthritis: Undifferentiated inflammatory polyarthritis (disorder)|Inflammatory polyarthropathy (disorder),997881,416956002|417373000,
-1,Chloramphenicol: Chloramphenicol,Dry eye: Tear film insufficiency (disorder)|Dry eyes (finding),990069,46152009|162290004,
-1,Cefixime: Cefixime,Mouth ulceration: Ulcer of mouth (disorder),1796435,26284000,
-1,Imiquimod: imiquimod,General physical health deterioration: General health deterioration (finding),981691,285384003,
-1,Ribavirin: Ribavirin,Periodontitis: Periodontitis (disorder),1762711,41565005,
-1,Ethambutol: Ethambutol,Skin hyperpigmentation: Hyperpigmentation of skin (disorder),1749301,49765009,
-1,Terbinafine: terbinafine,Skin hyperpigmentation: Hyperpigmentation of skin (disorder),1741309,49765009,
-1,Bleomycin: Bleomycin,Hiccups: Hiccoughs (finding),1329241,65958008,
-1,Escitalopram: Escitalopram,Obesity: Morbid obesity (disorder)|Obesity (disorder),715939,238136002|414916001,
-1,Paliperidone: paliperidone,Listless: Indifference (finding),703244,20602000,
-1,Oxaliplatin: oxaliplatin,Odynophagia: Swallowing painful (finding),1318011,30233002,
-1,Etoricoxib: etoricoxib,Epigastric discomfort: Epigastric discomfort (finding),19011355,119416008,
-1,Temsirolimus: temsirolimus,Infection: Infectious disease (disorder),19092845,40733004,
-1,Eplerenone: eplerenone,Syncope: Syncope (disorder)|Vasovagal syncope (disorder),1309799,271594007|398665005,
-1,Ciprofloxacin: Ciprofloxacin,Anxiety disorder: Anxiety neurosis (finding)|Anxiety disorder (disorder),1797513,207363009|197480006,
-1,Cefixime: Cefixime,Skin reaction: Skin reaction (observable entity)|Finding of skin reaction (finding),1796435,251348006|366667001,
-1,Nystatin: Nystatin,Rash macular: Macular eruption (disorder),922570,271756005,
-1,Nimesulide: nimesulide,Dermatitis: Inflammatory dermatosis (disorder),19069425,703938007,
-1,Sodium bicarbonate: Sodium Bicarbonate,Dyspepsia: Heartburn (finding)|Indigestion (finding)|Abnormal digestive tract function (finding),939506,16331000|162031009|61578001,
-1,Sulfur hexafluoride: Sulfur Hexafluoride,Syncope: Syncope (disorder)|Vasovagal syncope (disorder),45892833,271594007|398665005,
-1,Everolimus: everolimus,Tonsillitis: Tonsillitis (disorder)|Peritonsillar abscess (disorder)|Acute tonsillitis (disorder),19011440,90176007|15033003|17741008,
-1,Cefpodoxime: cefpodoxime,Rash papular: Papular eruption (disorder),1749008,271757001,
-1,Flecainide: Flecainide,Balance disorder: Loss of equilibrium (finding)|Impairment of balance (finding)|Unsteadiness present (finding)|Difficulty balancing (finding),1354860,89419008|387603000|267084003|282302006,
-1,Aprepitant: aprepitant,Hypersensitivity: Allergic reaction (disorder)|Allergic disposition (finding)|Environmental allergy (finding)|Hypersensitivity condition (finding)|Acute allergic reaction (disorder)|Hypersensitivity reaction (disorder),936748,419076005|609328004|426232007|473010000|241929008|421961002,
-1,Zonisamide: zonisamide,Depressed mood: Depressed mood (finding)|Feeling unhappy (finding),744798,366979004|420038007,
-1,Carbamazepine: Carbamazepine,Hyperthermia: Body temperature above reference range (finding),740275,50177009,
-1,Levocetirizine: levocetirizine,Epilepsy: Epilepsy (disorder)|Refractory epilepsy (disorder)|Symptomatic generalized epilepsy (disorder)|Epileptic seizure (finding),1136422,84757009|445355009|71831005|313307000,
-1,Levofloxacin: Levofloxacin,Oral fungal infection: Oral mucosal fungal disease (disorder),1742253,235068006,
-1,Ondansetron: Ondansetron,Mucosal inflammation: Inflammatory disease of mucous membrane (disorder),1000560,95361005,
